acc,accuracy,average_response_time,avg_rt,background,bidi,block,block_picker,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response,correct_response,count_backward_mask,count_block_1,count_block_2,count_block_3,count_break,count_correct,count_counter_balance,count_experiment,count_fix,count_forward_mask,count_incorrect,count_instructions_1,count_instructions_2,count_instructions_3,count_instructions_4,count_keyboard_response,count_logger,count_osweb,count_practice_loop,count_prime,count_target,count_trials,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,num_letters,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_fbclid,queryParams_generalMultiple,repeat_cycle,response,response_break,response_instructions_1,response_instructions_2,response_instructions_3,response_instructions_4,response_keyboard_response,response_time,response_time_break,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,response_time_instructions_4,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_backward_mask,time_block_1,time_block_2,time_block_3,time_break,time_correct,time_counter_balance,time_fix,time_forward_mask,time_incorrect,time_instructions_1,time_instructions_2,time_instructions_3,time_instructions_4,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_target,title,total_correct,total_response_time,total_responses,type,uniform_coordinates,width
90,90,674,674,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,20,0,0,0,20,20,0,0,20,20,20,0,0,0,0,20,20,0,0,20,20,20,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,7,osweb,1.4.11,1,urbarbh,268,,,0,f,,f,f,f,a,f,689,,20898,4159,2204,9661,689,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,rhubarb,77700,24,24,24,,76434,22,76965,77632,56917,24,20932,25100,40000,77748,78448,24,77667,77748,ExPsyLing2022_Class1,19,14147,21,fruit_veg,yes,1024
86,86,668,668,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,0,0,f,21,0,0,0,21,21,0,0,21,21,21,0,0,0,0,21,21,0,0,21,21,21,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,5,osweb,1.4.11,1,giala,268,,,0,a,,f,f,f,a,a,539,,20898,4159,2204,9661,539,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,galia,79715,24,24,24,,78451,22,78979,79633,56917,24,20932,25100,40000,79750,80298,24,79682,79750,ExPsyLing2022_Class1,19,14686,22,fruit_veg,yes,1024
87,87,686,686,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,22,0,0,0,22,22,0,0,22,22,22,0,0,0,0,22,22,0,0,22,22,22,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,toatop,268,,,0,f,,f,f,f,a,f,1083,,20898,4159,2204,9661,1083,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,potato,81566,24,24,24,,78451,22,80829,81483,80300,24,20932,25100,40000,81617,82717,24,81533,81617,ExPsyLing2022_Class1,20,15769,23,fruit_veg,yes,1024
88,88,683,683,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,23,0,0,0,23,23,0,0,23,23,23,0,0,0,0,23,23,0,0,23,23,23,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,8,osweb,1.4.11,1,ttosorie,268,,,0,a,,f,f,f,a,a,611,,20898,4159,2204,9661,611,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,tortoise,83983,24,24,24,,82718,22,83246,83899,80300,24,20932,25100,40000,84032,84647,24,83934,84032,ExPsyLing2022_Class1,21,16380,24,animal,yes,1024
88,88,682,682,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,24,0,0,0,24,24,0,0,24,24,24,0,0,0,0,24,24,0,0,24,24,24,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,cgaour,268,,,0,a,,f,f,f,a,a,676,,20898,4159,2204,9661,676,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,cougar,85882,24,24,24,,84648,22,85163,85815,80300,24,20932,25100,40000,85916,86597,24,85850,85916,ExPsyLing2022_Class1,22,17056,25,animal,yes,1024
88,88,680,680,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,identical,uniform,1,1,f,25,0,0,0,25,25,0,0,25,25,25,0,0,0,0,25,25,0,0,25,25,25,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,5,osweb,1.4.11,1,prune,268,,,0,f,,f,f,f,a,f,633,,20898,4159,2204,9661,633,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,prune,87850,24,24,24,,86598,22,87117,87782,80300,24,20932,25100,40000,87900,88548,24,87816,87900,ExPsyLing2022_Class1,23,17689,26,fruit_veg,yes,1024
89,89,678,678,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,identical,uniform,1,1,a,26,0,0,0,26,26,0,0,26,26,26,0,0,0,0,26,26,0,0,26,26,26,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,7,osweb,1.4.11,1,raccoon,268,,,0,a,,f,f,f,a,a,605,,20898,4159,2204,9661,605,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,raccoon,89817,24,24,24,,88551,22,89077,89733,80300,24,20932,25100,40000,89863,90479,24,89784,89863,ExPsyLing2022_Class1,24,18294,27,animal,yes,1024
89,89,677,677,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,27,0,0,0,27,27,0,0,27,27,27,0,0,0,0,27,27,0,0,27,27,27,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,7,osweb,1.4.11,1,aocpirt,268,,,0,f,,f,f,f,a,f,659,,20898,4159,2204,9661,659,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,apricot,91733,24,24,24,,90481,22,91014,91666,80300,24,20932,25100,40000,91782,92448,24,91700,91782,ExPsyLing2022_Class1,25,18953,28,fruit_veg,yes,1024
90,90,677,677,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,28,0,0,0,28,28,0,0,28,28,28,0,0,0,0,28,28,0,0,28,28,28,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,8,osweb,1.4.11,1,toroetbe,268,,,0,f,,f,f,f,a,f,666,,20898,4159,2204,9661,666,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,beetroot,93716,24,24,24,,92451,22,92977,93633,80300,24,20932,25100,40000,93764,94431,24,93681,93764,ExPsyLing2022_Class1,26,19619,29,fruit_veg,yes,1024
90,90,675,675,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,identical,uniform,1,1,a,29,0,0,0,29,29,0,0,29,29,29,0,0,0,0,29,29,0,0,29,29,29,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,7,osweb,1.4.11,1,dolphin,268,,,0,a,,f,f,f,a,a,626,,20898,4159,2204,9661,626,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,dolphin,95699,24,24,24,,94433,22,94964,95632,80300,24,20932,25100,40000,95750,96382,24,95667,95750,ExPsyLing2022_Class1,27,20245,30,animal,yes,1024
90,90,678,678,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,30,0,0,0,30,30,0,0,30,30,30,0,0,0,0,30,30,0,0,30,30,30,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,ppeepr,268,,,0,f,,f,f,f,a,f,763,,20898,4159,2204,9661,763,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,pepper,97649,24,24,24,,96384,22,96909,97567,80300,24,20932,25100,40000,97697,98463,24,97617,97697,ExPsyLing2022_Class1,28,21008,31,fruit_veg,yes,1024
91,91,678,678,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,31,0,0,0,31,31,0,0,31,31,31,0,0,0,0,31,31,0,0,31,31,31,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,8,osweb,1.4.11,1,eangglpt,268,,,0,f,,f,f,f,a,f,703,,20898,4159,2204,9661,703,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,eggplant,99716,24,24,24,,98464,22,98979,99633,80300,24,20932,25100,40000,99752,100464,24,99680,99752,ExPsyLing2022_Class1,29,21711,32,fruit_veg,yes,1024
91,91,683,683,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,32,0,0,0,32,32,0,0,32,32,32,0,0,0,0,32,32,0,0,32,32,32,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,4,osweb,1.4.11,1,lcfa,268,,,0,a,,f,f,f,a,a,827,,20898,4159,2204,9661,827,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,calf,101732,24,24,24,,100467,22,100996,101649,80300,24,20932,25100,40000,101767,102599,24,101700,101767,ExPsyLing2022_Class1,30,22538,33,animal,yes,1024
91,91,678,678,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,identical,uniform,1,1,a,33,0,0,0,33,33,0,0,33,33,33,0,0,0,0,33,33,0,0,33,33,33,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,jaguar,268,,,0,a,,f,f,f,a,a,500,,20898,4159,2204,9661,500,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,jaguar,103865,24,24,24,,102601,22,103128,103782,80300,24,20932,25100,40000,103916,104432,24,103830,103916,ExPsyLing2022_Class1,31,23038,34,animal,yes,1024
91,91,677,677,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,34,0,0,0,34,34,0,0,34,34,34,0,0,0,0,34,34,0,0,34,34,34,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,4,osweb,1.4.11,1,epra,268,,,0,f,,f,f,f,a,f,670,,20898,4159,2204,9661,670,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,pear,105680,24,24,24,,104434,22,104961,105615,80300,24,20932,25100,40000,105717,106399,24,105648,105716,ExPsyLing2022_Class1,32,23708,35,fruit_veg,yes,1024
92,92,676,676,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,35,0,0,0,35,35,0,0,35,35,35,0,0,0,0,35,35,0,0,35,35,35,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,8,osweb,1.4.11,1,cekicaph,268,,,0,f,,f,f,f,a,f,613,,20898,4159,2204,9661,613,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,chickpea,107664,24,24,24,,106400,22,106929,107581,80300,24,20932,25100,40000,107698,108314,24,107632,107698,ExPsyLing2022_Class1,33,24321,36,fruit_veg,yes,1024
92,92,672,672,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,36,0,0,0,36,36,0,0,36,36,36,0,0,0,0,36,36,0,0,36,36,36,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,bmotwa,268,,,0,a,,f,f,f,a,a,552,,20898,4159,2204,9661,552,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,wombat,109582,24,24,24,,108316,22,108844,109499,80300,24,20932,25100,40000,109616,110180,24,109550,109616,ExPsyLing2022_Class1,34,24873,37,animal,yes,1024
92,92,669,669,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,37,0,0,0,37,37,0,0,37,37,37,0,0,0,0,37,37,0,0,37,37,37,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,struci,268,,,0,f,,f,f,f,a,f,536,,20898,4159,2204,9661,536,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,citrus,111450,24,24,24,,110182,22,110713,111366,80300,24,20932,25100,40000,111499,112048,24,111416,111499,ExPsyLing2022_Class1,35,25409,38,fruit_veg,yes,1024
92,92,667,667,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,38,0,0,0,38,38,0,0,38,38,38,0,0,0,0,38,38,0,0,38,38,38,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,7,osweb,1.4.11,1,rhtamse,268,,,0,a,,f,f,f,a,a,613,,20898,4159,2204,9661,613,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,hamster,113300,24,24,24,,112050,22,112576,113231,80300,24,20932,25100,40000,113333,113948,24,113266,113333,ExPsyLing2022_Class1,36,26022,39,animal,yes,1024
93,93,664,664,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,39,0,0,0,39,39,0,0,39,39,39,0,0,0,0,39,39,0,0,39,39,39,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,5,osweb,1.4.11,1,rhseo,268,,,0,a,,f,f,f,a,a,554,,20898,4159,2204,9661,554,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,horse,115216,24,24,24,,113949,22,114479,115133,80300,24,20932,25100,40000,115250,115815,24,115183,115250,ExPsyLing2022_Class1,37,26576,40,animal,yes,1024
93,93,663,663,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,40,0,0,0,40,40,0,0,40,40,40,0,0,0,0,40,40,0,0,40,40,40,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,7,osweb,1.4.11,1,oacvdoa,268,,,0,f,f,f,f,f,a,f,615,2252,20898,4159,2204,9661,615,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,avocado,119350,24,24,24,116347,115817,22,118614,119265,80300,24,20932,25100,40000,119397,120015,24,119316,119397,ExPsyLing2022_Class1,38,27191,41,fruit_veg,yes,1024
93,93,662,662,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,41,0,0,0,41,41,0,0,41,41,41,0,0,0,0,41,41,0,0,41,41,41,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,7,osweb,1.4.11,1,bluaffo,268,,,0,a,f,f,f,f,a,a,594,2252,20898,4159,2204,9661,594,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,buffalo,121300,24,24,24,116347,120017,22,120545,121217,80300,24,20932,25100,40000,121333,121931,24,121264,121333,ExPsyLing2022_Class1,39,27785,42,animal,yes,1024
93,93,658,658,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,42,0,0,0,42,42,0,0,42,42,42,0,0,0,0,42,42,0,0,42,42,42,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,crhery,268,,,0,f,f,f,f,f,a,f,520,2252,20898,4159,2204,9661,520,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,cherry,123183,24,24,24,116347,121933,22,122462,123115,80300,24,20932,25100,40000,123234,123764,24,123149,123234,ExPsyLing2022_Class1,40,28305,43,fruit_veg,yes,1024
93,93,655,655,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,43,0,0,0,43,43,0,0,43,43,43,0,0,0,0,43,43,0,0,43,43,43,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,aglrci,268,,,0,f,f,f,f,f,a,f,507,2252,20898,4159,2204,9661,507,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,garlic,125033,24,24,24,116347,123766,22,124297,124950,80300,24,20932,25100,40000,125066,125583,24,124999,125066,ExPsyLing2022_Class1,41,28812,44,fruit_veg,yes,1024
93,93,655,655,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,identical,uniform,1,1,a,44,0,0,0,44,44,0,0,44,44,44,0,0,0,0,44,44,0,0,44,44,44,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,beaver,268,,,0,a,f,f,f,f,a,a,673,2252,20898,4159,2204,9661,673,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,beaver,126849,24,24,24,116347,125584,22,126112,126766,80300,24,20932,25100,40000,126883,127565,24,126816,126883,ExPsyLing2022_Class1,42,29485,45,animal,yes,1024
93,93,651,651,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,identical,uniform,1,1,f,45,0,0,0,45,45,0,0,45,45,45,0,0,0,0,45,45,0,0,45,45,45,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,4,osweb,1.4.11,1,plum,268,,,0,f,f,f,f,f,a,f,450,2252,20898,4159,2204,9661,450,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,plum,128833,24,24,24,116347,127566,22,128097,128750,80300,24,20932,25100,40000,128883,129348,24,128783,128883,ExPsyLing2022_Class1,43,29935,46,fruit_veg,yes,1024
94,94,649,649,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,46,0,0,0,46,46,0,0,46,46,46,0,0,0,0,46,46,0,0,46,46,46,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,4,osweb,1.4.11,1,cron,268,,,0,f,f,f,f,f,a,f,579,2252,20898,4159,2204,9661,579,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,corn,130633,24,24,24,116347,129351,22,129879,130533,80300,24,20932,25100,40000,130685,131282,24,130584,130684,ExPsyLing2022_Class1,44,30514,47,fruit_veg,yes,1024
92,92,647,647,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,identical,uniform,0,0,f,47,0,0,0,47,47,0,0,47,47,47,0,0,0,0,47,47,0,0,47,47,47,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,6,osweb,1.4.11,1,carrot,268,,,0,a,f,f,f,f,a,a,534,2252,20898,4159,2204,9661,534,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,carrot,132566,24,24,24,116347,131285,22,131824,132485,80300,24,20932,25100,40000,132600,133148,24,132532,132600,ExPsyLing2022_Class1,44,31048,48,fruit_veg,yes,1024
92,92,649,649,black,no,block3,3,Mozilla,Netscape,5.0 (Macintosh),psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,48,0,0,0,48,48,0,0,48,48,48,0,0,0,0,48,48,0,0,48,48,48,05-11-22,05-11-22,12:00:53,Mon Dec 05 2022 12:00:53 GMT+0100 (Central European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,1005,3.6.1,psycho,psycho,4,osweb,1.4.11,1,blul,268,,,0,a,f,f,f,f,a,a,752,2252,20898,4159,2204,9661,752,2,psycho,875,1440,30,900,30,0,25,1440,1670238072813,1024,2,48000,-16,experiment,1,odd,MacIntel,bull,134434,24,24,24,116347,131285,22,133686,134348,133152,24,20932,25100,40000,134484,135249,24,134382,134484,ExPsyLing2022_Class1,45,31800,49,animal,yes,1024
